{'domain': 'clients.bir-region.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'xfzstmedia.v-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'xzoqrstats.soft.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'e35a92c14fbfd54c.news.akai.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'wbgawuser.ceshi.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'lylmyadmin.pop.h51bp.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.stage.307.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'oyarbadmin.ext-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'fhb.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'msuvto69iay0p.archives.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nmxvrwww-test.syscdn.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ggfedlocalhost.gamma.team.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tdtizautoconfig.cert.cdn.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nab.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qsntwsupport.prelive.b.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'admin.img11-maven.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'teppdpics.tianji.auth-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'c9e6280ce434b8e5.groups.tianji.enginelx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'backend.u.data.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'openapi.anyu.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'edgegimap.tianji.b-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'szhnslocalhost.applejack.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'pjrgsfyhppblog.syscdn.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ajkixweb.lx-payment.admin.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bwygmqcuecc.asset.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'www.ffxtgadmin.vpn8.8.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nultydev.passport-legacy.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jtytsuser.aikostore.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jvrjym.bservicebcloud.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'fervotianji.email.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'wtfuelogin.edu-stage1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.76-un-static.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.sentinel.a1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ulxpzpic.api.containereps.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '96d2b3ef6a3a4b0c.dvqzad3p.tianji.frontpage-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'new.ops.aitianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'oueslenzr1cfk.12brkex.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.api-5.12.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'uvtr908u.xlab-cloud.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jffcbsvn.epsv2.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.testing.xlab.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nolwlsvn.tianji.enginelx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'fjakgcorp.affiliateedge.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'umqiyserver.bedu-kepu.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.pre.it.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'uzgaqcode.lb.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vol.butian.net', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'videos.cms.16passi.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tddcolive.lxstaff.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.en.eps.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '8e6735987a5a83c0.affiliate.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.datacon76-un.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'c382a61c9df9c267.newsletter.h5.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rknabpre.engine.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'lvkcwapps.0.demo.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ebkgdsupport.developer.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'kvyxzpop.bardinhotel.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'acgoiimap.oid.node-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'meyqrqcuecc.my.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.wx.img11.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.europe.ai.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rkwtaadmin.legacy.ssh.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.wiki.golf.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.pics.tianji.lx-region.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'yymnzwww-test.stg.a2.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ywtevweb.tianji.lx.prod.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.ticloud.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '857a588865b25f1c.int.detectiontianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'b.12demo.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'xcznbmembers.lx-payment-b.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '36c44506cd220a20.dev.college-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tmwsqfiles.qcueccalpha.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'da3af88ae8b12480.qaxcloudwaf.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.vpn.tianji.lx-tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.icg.us.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zvpqdapi.s3-zzbm.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zwpdrovftjadmin.cdn.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'txrpor5jk67.fl.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.int.detectiontianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'agzjxtest-zygc.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'xoyafnew.tianji.ssc-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mbunqdemo.sit.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mxflkint.tianji.lxsystem.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'beta.net-cmcm.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'console.d-docker.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tmrzotest.auth.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qkljaweb.tianji.alpha-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'sganncorp.homologa.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'yzhahpop.confluence.ada.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'yresenew.cdnmail.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'fpkvlwww-test.488.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'uxcjnimap.app-blueprint.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dcciewiki.b.japan.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'wvbydintra.tianji.frontlx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ceolaa.ateam-icp.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tqd.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'frbyx8hx3se.we.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'owdvqsearch.it.fv.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.0-edge.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vqptcwebdisk.moodle.qa.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dtvtigit.int-eps.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'int-aws.ngfwyf.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ykmcxpics.gray-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'd.apidoc.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'csrlffeeds.dev-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.epsprod.server.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'iot.edgerd.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nvgwwgo.tianji.email.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'molwpcrlxvizp.latindemo.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tdogvbeta.ca-central-2.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ymiurstats.tianji.lx.dev1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'c11501b8547ced7a.blogs.frontpage.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '10255756de221124.intranet.tianji.lxsystem.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'apxcmtesting1.pro.prod.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'aifhxizgbmpic.origin.ada.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'shgeyhelp.bucketlx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bgokswebmail.skydas.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bbqgj8fxrpn.ak.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ddormwum.v.lx-trial.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '2875516ca5f75cd9.internal.tianji.cert-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rzepllocal.tianji.auth-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'gpbgxsearch.ghtianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zdcdppre.cms-tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nhi.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'djicenew.php-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'emrrahome.tianjinox.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'crlxvizp.demoskydas.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mrornpic.legacy.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'hetdpweb.12realinf-t.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dev.bucket-st.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'pfmyrrelease.tianji.lx.ai.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.darwinorg.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tmkvumirror.b.qa.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vwotecorporate.cdnconsole.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'arpxacode.tianji.lx.dev1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'test.data-lx-gitlab.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mdm.sandbox-tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nbpoem.14e-18.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mudnvsecure.tianjicvs.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.proxym.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'wosxelists.oss-zz-zzt.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bfychabigmlocalhost.945.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mglhxwww-test.tianjifw.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'darwin.b.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rkkrlgroups.eps.app.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zizykblog.mdm.tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mgghjsearch.eureka.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mssyostats.php-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dqmhiadmin.oid-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.test1tianjisase.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'www-test.ti.svc.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'pjtxwgamma.staff.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bnedgdocs.eps-ccs.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zqhcyintra.tianji.lx-org.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
